Mes,Dia,Hora,TempPromedioHora,TempPromedioMes,TempNeutraMes
1,10,18,29.58709677419355,26.59717741935484,26.045125
1,10,19,28.725806451612904,26.59717741935484,26.045125
1,10,20,27.874193548387098,26.59717741935484,26.045125
1,10,21,26.996774193548386,26.59717741935484,26.045125
1,10,22,26.116129032258065,26.59717741935484,26.045125
1,10,23,24.733870967741936,26.59717741935484,26.045125
1,10,23,24.733870967741936,26.59717741935484,26.045125
1,11,1,23.61935483870968,26.59717741935484,26.045125
1,11,2,22.861290322580647,26.59717741935484,26.045125
1,11,3,22.10967741935484,26.59717741935484,26.045125
1,11,4,21.65806451612903,26.59717741935484,26.045125
1,11,5,21.27741935483871,26.59717741935484,26.045125
1,11,6,20.970967741935485,26.59717741935484,26.045125
1,11,7,20.93548387096774,26.59717741935484,26.045125
1,11,8,22.809677419354838,26.59717741935484,26.045125
1,11,9,25.174193548387095,26.59717741935484,26.045125
1,11,10,27.396774193548385,26.59717741935484,26.045125
1,11,11,29.351612903225806,26.59717741935484,26.045125
1,11,12,30.84193548387097,26.59717741935484,26.045125
1,11,13,31.91290322580645,26.59717741935484,26.045125
1,11,14,32.541935483870965,26.59717741935484,26.045125
1,11,15,32.71935483870968,26.59717741935484,26.045125
1,11,16,32.25806451612903,26.59717741935484,26.045125
1,11,17,31.125806451612902,26.59717741935484,26.045125
1,11,18,29.58709677419355,26.59717741935484,26.045125
1,11,19,28.725806451612904,26.59717741935484,26.045125
1,11,20,27.874193548387098,26.59717741935484,26.045125
1,11,21,26.996774193548386,26.59717741935484,26.045125
1,11,22,26.116129032258065,26.59717741935484,26.045125
1,11,23,24.733870967741936,26.59717741935484,26.045125
1,11,23,24.733870967741936,26.59717741935484,26.045125
1,12,1,23.61935483870968,26.59717741935484,26.045125
1,12,2,22.861290322580647,26.59717741935484,26.045125
1,12,3,22.10967741935484,26.59717741935484,26.045125
1,12,4,21.65806451612903,26.59717741935484,26.045125
1,12,5,21.27741935483871,26.59717741935484,26.045125
1,12,6,20.970967741935485,26.59717741935484,26.045125
1,12,7,20.93548387096774,26.59717741935484,26.045125
1,12,8,22.809677419354838,26.59717741935484,26.045125
1,12,9,25.174193548387095,26.59717741935484,26.045125
1,12,10,27.396774193548385,26.59717741935484,26.045125
1,12,11,29.351612903225806,26.59717741935484,26.045125
1,12,12,30.84193548387097,26.59717741935484,26.045125
1,12,13,31.91290322580645,26.59717741935484,26.045125
1,12,14,32.541935483870965,26.59717741935484,26.045125
1,12,15,32.71935483870968,26.59717741935484,26.045125
1,12,16,32.25806451612903,26.59717741935484,26.045125
1,12,17,31.125806451612902,26.59717741935484,26.045125
1,12,18,29.58709677419355,26.59717741935484,26.045125
1,12,19,28.725806451612904,26.59717741935484,26.045125
1,12,20,27.874193548387098,26.59717741935484,26.045125
1,12,21,26.996774193548386,26.59717741935484,26.045125
1,12,22,26.116129032258065,26.59717741935484,26.045125
1,12,23,24.733870967741936,26.59717741935484,26.045125
1,12,23,24.733870967741936,26.59717741935484,26.045125
1,13,1,23.61935483870968,26.59717741935484,26.045125
1,13,2,22.861290322580647,26.59717741935484,26.045125
1,13,3,22.10967741935484,26.59717741935484,26.045125
1,13,4,21.65806451612903,26.59717741935484,26.045125
1,13,5,21.27741935483871,26.59717741935484,26.045125
1,13,6,20.970967741935485,26.59717741935484,26.045125
1,13,7,20.93548387096774,26.59717741935484,26.045125
1,13,8,22.809677419354838,26.59717741935484,26.045125
1,13,9,25.174193548387095,26.59717741935484,26.045125
1,13,10,27.396774193548385,26.59717741935484,26.045125
1,13,11,29.351612903225806,26.59717741935484,26.045125
1,13,12,30.84193548387097,26.59717741935484,26.045125
1,13,13,31.91290322580645,26.59717741935484,26.045125
1,13,14,32.541935483870965,26.59717741935484,26.045125
1,13,15,32.71935483870968,26.59717741935484,26.045125
1,13,16,32.25806451612903,26.59717741935484,26.045125
1,13,17,31.125806451612902,26.59717741935484,26.045125
1,13,18,29.58709677419355,26.59717741935484,26.045125
1,13,19,28.725806451612904,26.59717741935484,26.045125
1,13,20,27.874193548387098,26.59717741935484,26.045125
1,13,21,26.996774193548386,26.59717741935484,26.045125
1,13,22,26.116129032258065,26.59717741935484,26.045125
